"Freq [GHz]","Phi [deg]","Theta [deg]","GainTotal []"
60,-80,160,0.0467291103907681
60,-80,162,0.0495288805168126
60,-80,164,0.0510868491746532
60,-80,166,0.0513507277010405
60,-80,168,0.0504989774219176
60,-80,170,0.0488812915655647
60,-80,172,0.0469108023071319
60,-80,174,0.0449528677695238
60,-80,176,0.0432545821989555
60,-80,178,0.0419367584902082
60,-80,180,0.0410374861422649
60,-78,0,7.36752269720022
60,-78,2,7.31726393083915
60,-78,4,7.17003722580859
60,-78,6,6.93216509433451
60,-78,8,6.61380944071011
60,-78,10,6.22827064797688
60,-78,12,5.79108540481023
60,-78,14,5.3190045026968
60,-78,16,4.82893103657029
60,-78,18,4.33689520848163
60,-78,20,3.85714010718187
60,-78,22,3.40139240069779
60,-78,24,2.97838562387439
60,-78,26,2.59368357443935
60,-78,28,2.24981467001339
60,-78,30,1.94668117644737
60,-78,32,1.68216304948831
60,-78,34,1.45280867263547
60,-78,36,1.25450238365932
60,-78,38,1.08302068046887
60,-78,40,0.934426642244834
60,-78,42,0.80529292578104
60,-78,44,0.692776623294517
60,-78,46,0.594588104235366
60,-78,48,0.508900193105958
60,-78,50,0.434237331121929
60,-78,52,0.369372111457826
60,-78,54,0.313243646094224
60,-78,56,0.264901775813
60,-78,58,0.223474421727565
60,-78,60,0.188152211138299
60,-78,62,0.158183962465682
60,-78,64,0.132877589752732
60,-78,66,0.111602573127245
60,-78,68,0.093791729120729
60,-78,70,0.0789412858926148
60,-78,72,0.0666091209916913
60,-78,74,0.0564114831109163
60,-78,76,0.0480186872779132
60,-78,78,0.0411502532145258
60,-78,80,0.0355698441085531
60,-78,82,0.0310802264799444
60,-78,84,0.0275183518188403
60,-78,86,0.0247505747010781
60,-78,88,0.0226679723872969
60,-78,90,0.0211817123816458
60,-78,92,0.0202184206440645
60,-78,94,0.0197155297926078
60,-78,96,0.0196166323842762
60,-78,98,0.0198669298666946
60,-78,100,0.020408953288389
60,-78,102,0.021178834101984
60,-78,104,0.0221035124149897
60,-78,106,0.023099366298699
60,-78,108,0.0240727986312879
60,-78,110,0.0249232867208472
60,-78,112,0.0255492389506246
60,-78,114,0.025856672028593
60,-78,116,0.0257702052277477
60,-78,118,0.0252451928691676
60,-78,120,0.0242790803841802
60,-78,122,0.022919452722845
60,-78,124,0.0212660017433381
60,-78,126,0.019464055942931
60,-78,128,0.0176886123172318
60,-78,130,0.0161200099591371
60,-78,132,0.0149151748209757
60,-78,134,0.0141810145345359
60,-78,136,0.0139579715920398
60,-78,138,0.0142208100364493
60,-78,140,0.0148997143133862
60,-78,142,0.0159180508306821
60,-78,144,0.017235446938906
60,-78,146,0.0188792328432531
60,-78,148,0.0209471871934109
60,-78,150,0.0235720909185344
60,-78,152,0.0268530169350973
60,-78,154,0.0307749424070664
60,-78,156,0.0351497052657252
60,-78,158,0.0396102688676695
60,-78,160,0.0436737228140607
60,-78,162,0.0468607828721249
60,-78,164,0.0488321734473309
60,-78,166,0.0494891232560527
60,-78,168,0.0489954538078257
60,-78,170,0.0477105536088835
60,-78,172,0.0460620420040147
60,-78,174,0.044414261008293
60,-78,176,0.0429886632445485
60,-78,178,0.0418634737575609
60,-78,180,0.0410374861422649
60,-76,0,7.36752269720022
60,-76,2,7.31649185289015
60,-76,4,7.16755089728709
60,-76,6,6.92748485522777
60,-76,8,6.60712729838827
60,-76,10,6.22052201943101
60,-76,12,5.78387072959738
60,-76,14,5.31437836225445
60,-76,16,4.82909985689786
60,-76,18,4.34387810902537
60,-76,20,3.87245119777828
60,-76,22,3.42579817928183
60,-76,24,3.01177894601946
60,-76,26,2.63509638794146
60,-76,28,2.2975668665186
60,-76,30,1.99863653626042
60,-76,32,1.73604163806677
60,-76,34,1.50649459173487
60,-76,36,1.30629007928283
60,-76,38,1.1317609147132
60,-76,40,0.979559086780314
60,-76,42,0.846778225519877
60,-76,44,0.730959631895413
60,-76,46,0.630031938721927
60,-76,48,0.542227889655459
60,-76,50,0.466007408047151
60,-76,52,0.400000796530198
60,-76,54,0.342974026480287
60,-76,56,0.29381129128047
60,-76,58,0.251507785669119
60,-76,60,0.215166456001032
60,-76,62,0.183994573298854
60,-76,64,0.157298192067595
60,-76,66,0.13447423260451
60,-76,68,0.11500088714147
60,-76,70,0.0984273959781278
60,-76,72,0.0843641689209486
60,-76,74,0.0724739412313647
60,-76,76,0.0624643076259171
60,-76,78,0.0540816715920749
60,-76,80,0.0471064289295856
60,-76,82,0.0413490849520081
60,-76,84,0.0366469713328229
60,-76,86,0.0328612568279304
60,-76,88,0.0298740098998836
60,-76,90,0.0275851489888758
60,-76,92,0.0259091937741327
60,-76,94,0.0247718020249085
60,-76,96,0.0241061414897205
60,-76,98,0.0238492081519348
60,-76,100,0.0239382651178665
60,-76,102,0.0243076423309798
60,-76,104,0.0248862037880782
60,-76,106,0.025595847390691
60,-76,108,0.0263514370736494
60,-76,110,0.027062553852652
60,-76,112,0.0276373620855204
60,-76,114,0.0279886877264266
60,-76,116,0.0280420717550025
60,-76,118,0.0277450911400992
60,-76,120,0.0270766707787501
60,-76,122,0.026054546215056
60,-76,124,0.0247386596295259
60,-76,126,0.0232283277646056
60,-76,128,0.0216517680483628
60,-76,130,0.0201481662516315
60,-76,132,0.0188448196984885
60,-76,134,0.0178344981768236
60,-76,136,0.0171600889553395
60,-76,138,0.0168136151483812
60,-76,140,0.0167537956026917
60,-76,142,0.0169402545336455
60,-76,144,0.0173745793161384
60,-76,146,0.0181316123249747
60,-76,148,0.0193625453434814
60,-76,150,0.0212577159927205
60,-76,152,0.0239717098084725
60,-76,154,0.0275322105199955
60,-76,156,0.0317687668839307
60,-76,158,0.0362991339953061
60,-76,160,0.0405941085865856
60,-76,162,0.0441103589326974
60,-76,164,0.0464474256613191
60,-76,166,0.0474670127138231
60,-76,168,0.0473224592061861
60,-76,170,0.0463832919221326
60,-76,172,0.0450879013058392
60,-76,174,0.0437918845275784
60,-76,176,0.0426805103359915
60,-76,178,0.0417785408031079
60,-76,180,0.0410374861422649
60,-74,0,7.36752269720022
60,-74,2,7.31564981090882
60,-74,4,7.16480198052963
60,-74,6,6.92227921628469
60,-74,8,6.59965981080042
60,-74,10,6.21180797730867
60,-74,12,5.77565357697925
60,-74,14,5.30889001349642
60,-74,16,4.8287213995576
60,-74,18,4.35076497929353
60,-74,20,3.88819172989184
60,-74,22,3.45116820970081
60,-74,24,3.04663820516705
60,-74,26,2.67844572085062
60,-74,28,2.34775245050842
60,-74,30,2.05365525310232
60,-74,32,1.79387959488478
60,-74,34,1.56542580295742
60,-74,36,1.36507659219982
60,-74,38,1.18972458809301
60,-74,40,1.0365292730261
60,-74,42,0.902948190289753
60,-74,44,0.786700128338091
60,-74,46,0.685710729969751
60,-74,48,0.598072132115367
60,-74,50,0.522027676775839
60,-74,52,0.455977502969317
60,-74,54,0.398493633696008
60,-74,56,0.348333010130104
60,-74,58,0.304440897544478
60,-74,60,0.265942170711951
60,-74,62,0.232122103522298
60,-74,64,0.202400571111124
60,-74,66,0.176304093082362
60,-74,68,0.153439454170346
60,-74,70,0.1334713751351
60,-74,72,0.116105379136223
60,-74,74,0.10107590954274
60,-74,76,0.0881390239445202
60,-74,78,0.0770686120926847
60,-74,80,0.0676549932886947
60,-74,82,0.0597048499557677
60,-74,84,0.0530416617392755
60,-74,86,0.0475060490717857
60,-74,88,0.0429556691576983
60,-74,90,0.0392645039331189
60,-74,92,0.0363215284519588
60,-74,94,0.0340288503228727
60,-74,96,0.0322994733695972
60,-74,98,0.0310548706567845
60,-74,100,0.0302225617186589
60,-74,102,0.0297338826888557
60,-74,104,0.0295221208533365
60,-74,106,0.0295211610879903
60,-74,108,0.0296647651226274
60,-74,110,0.0298865800692058
60,-74,112,0.0301209524613447
60,-74,114,0.0303046039652927
60,-74,116,0.0303791893023983
60,-74,118,0.0302946768306928
60,-74,120,0.030013331957485
60,-74,122,0.029513820389805
60,-74,124,0.0287946054866244
60,-74,126,0.0278754969979247
60,-74,128,0.0267961200179393
60,-74,130,0.0256104750875805
60,-74,132,0.024377856686885
60,-74,134,0.0231521440766868
60,-74,136,0.0219733944207183
60,-74,138,0.020866781028858
60,-74,140,0.0198530063793173
60,-74,142,0.0189705138849333
60,-74,144,0.0183034436290784
60,-74,146,0.0180024525190576
60,-74,148,0.0182819963651354
60,-74,150,0.0193813980953904
60,-74,152,0.0214897077281445
60,-74,154,0.0246531136985802
60,-74,156,0.0287005072013118
60,-74,158,0.033227315155551
60,-74,160,0.0376626238583878
60,-74,162,0.0414116636311392
60,-74,164,0.04402791340186
60,-74,166,0.0453462179634063
60,-74,168,0.0455165967065723
60,-74,170,0.0449193726143245
60,-74,172,0.0439983252765354
60,-74,174,0.0430902901751718
60,-74,176,0.0423318841294617
60,-74,178,0.041682370619952
60,-74,180,0.0410374861422649
60,-72,0,7.36752269720022
60,-72,2,7.31474102263371
60,-72,4,7.16180040078157
60,-72,6,6.91656097850881
60,-72,8,6.59140751912621
60,-72,10,6.20208803724348
60,-72,12,5.76630969626396
60,-72,14,5.30227650696472
60,-72,16,4.82733091409985
60,-72,18,4.35682435398933
60,-72,20,3.90330534325172
60,-72,22,3.47607968015179
60,-72,24,3.08115853798971
60,-72,26,2.7215609489168
60,-72,28,2.39788278869892
60,-72,30,2.1090013338935
60,-72,32,1.85277104066545
60,-72,34,1.62659067082662
60,-72,36,1.42777646686655
60,-72,38,1.25374029266879
60,-72,40,1.1020226487183
60,-72,42,0.97025353559695
60,-72,44,0.856107840961991
60,-72,46,0.757296093633858
60,-72,48,0.671600545225429
60,-72,50,0.596942774865576
60,-72,52,0.531458204333428
60,-72,54,0.47355438371165
60,-72,56,0.421938946664618
60,-72,58,0.375614145409978
60,-72,60,0.333843685852773
60,-72,62,0.296102311511403
60,-72,64,0.262019334025213
60,-72,66,0.231325305874169
60,-72,68,0.203807774118242
60,-72,70,0.179278754730447
60,-72,72,0.157553944607757
60,-72,74,0.138442003361336
60,-72,76,0.121741437087608
60,-72,78,0.107242492168463
60,-72,80,0.0947317704000161
60,-72,82,0.0839977887184652
60,-72,84,0.0748362668987909
60,-72,86,0.0670544351410074
60,-72,88,0.0604740613068152
60,-72,90,0.0549331913800989
60,-72,92,0.0502867844697662
60,-72,94,0.0464065228720926
60,-72,96,0.043180107185657
60,-72,98,0.0405103217162334
60,-72,100,0.0383140872863372
60,-72,102,0.0365216149469326
60,-72,104,0.035075643810603
60,-72,106,0.0339306043408841
60,-72,108,0.0330514210764367
60,-72,110,0.032411595062067
60,-72,112,0.0319902341405161
60,-72,114,0.0317678725896215
60,-72,116,0.0317212582099625
60,-72,118,0.0318177501185277
60,-72,120,0.0320104564168628
60,-72,122,0.0322355689357502
60,-72,124,0.0324133139921094
60,-72,126,0.0324533810740674
60,-72,128,0.0322646311183878
60,-72,130,0.031767593691434
60,-72,132,0.0309072535689151
60,-72,134,0.0296634886986516
60,-72,136,0.0280575799223333
60,-72,138,0.0261551704612088
60,-72,140,0.0240678367139645
60,-72,142,0.0219555181335891
60,-72,144,0.0200293540338266
60,-72,146,0.0185494679991824
60,-72,148,0.0178076216671821
60,-72,150,0.0180846622647568
60,-72,152,0.0195807607849364
60,-72,154,0.0223321104380768
60,-72,156,0.0261447056747015
60,-72,158,0.0305833413453999
60,-72,160,0.035042487781482
60,-72,162,0.0388941012912422
60,-72,164,0.0416674292553883
60,-72,166,0.0431888384100542
60,-72,168,0.04361547803428
60,-72,170,0.0433397315456786
60,-72,172,0.0428040743325317
60,-72,174,0.0423145187413273
60,-72,176,0.0419447645196923
60,-72,178,0.0415754283536595
60,-72,180,0.0410374861422649
60,-70,0,7.36752269720022
60,-70,2,7.31376902327962
60,-70,4,7.15855713636695
60,-70,6,6.91034452299709
60,-70,8,6.58237188888498
60,-70,10,6.19131961168432
60,-70,12,5.75570616243748
60,-70,14,5.29425525529422
60,-70,16,4.82442840913859
60,-70,18,4.36126970122968
60,-70,20,3.91665725694628
60,-70,22,3.49900446575564
60,-70,24,3.11339714967265
60,-70,26,2.76208929686925
60,-70,28,2.44522090336676
60,-70,30,2.16158803438479
60,-70,32,1.90930505320821
60,-70,34,1.68625316360026
60,-70,36,1.49028917346472
60,-70,38,1.31926371983793
60,-70,40,1.17094278878753
60,-70,42,1.04292944257104
60,-70,44,0.932651633353118
60,-70,46,0.837435961417533
60,-70,48,0.75464656372912
60,-70,50,0.681846008235617
60,-70,52,0.616933697904168
60,-70,54,0.558231142102197
60,-70,56,0.504503326556629
60,-70,58,0.454923136821831
60,-70,60,0.40899672606135
60,-70,62,0.366471012339672
60,-70,64,0.3272418845706
60,-70,66,0.291275939699055
60,-70,68,0.25855218477347
60,-70,70,0.229024781260298
60,-70,72,0.202604314461462
60,-70,74,0.179153257689505
60,-70,76,0.158490893728536
60,-70,78,0.140403452970533
60,-70,80,0.124656169314402
60,-70,82,0.111005002110698
60,-70,84,0.0992067178824219
60,-70,86,0.0890267719827229
60,-70,88,0.0802449564573845
60,-70,90,0.0726591081115112
60,-70,92,0.0660873398174497
60,-70,94,0.0603693088680788
60,-70,96,0.0553670004998807
60,-70,98,0.0509654025694499
60,-70,100,0.047073288398962
60,-70,102,0.0436241135489457
60,-70,104,0.0405767764734873
60,-70,106,0.0379157139046309
60,-70,108,0.0356495443116628
60,-70,110,0.0338073117115195
60,-70,112,0.0324314189275081
60,-70,114,0.031566683167791
60,-70,116,0.0312456753452054
60,-70,118,0.0314716084097765
60,-70,120,0.0322013632258544
60,-70,122,0.0333324468227123
60,-70,124,0.0346982789107874
60,-70,126,0.0360756816217635
60,-70,128,0.037206478845865
60,-70,130,0.0378318203114317
60,-70,132,0.0377339833069954
60,-70,134,0.0367772827337583
60,-70,136,0.0349387872649047
60,-70,138,0.0323216630237788
60,-70,140,0.0291487135098792
60,-70,142,0.0257390987059511
60,-70,144,0.0224745160753589
60,-70,146,0.0197603071628985
60,-70,148,0.0179825447598593
60,-70,150,0.0174578235677787
60,-70,152,0.0183733799068964
60,-70,154,0.0207242410841704
60,-70,156,0.0242683404974309
60,-70,158,0.0285303723686826
60,-70,160,0.0328791121235588
60,-70,162,0.0366760411576127
60,-70,164,0.0394540068385896
60,-70,166,0.0410547343848257
60,-70,168,0.0416564122491281
60,-70,170,0.0416657854854953
60,-70,172,0.0415165018033797
60,-70,174,0.0414700311683678
60,-70,176,0.0415213338633304
60,-70,178,0.041458230663565
60,-70,180,0.0410374861422649
60,-68,0,7.36752269720022
60,-68,2,7.31273765191237
60,-68,4,7.15508421219629
60,-68,6,6.9036459712594
60,-68,8,6.57255600838236
60,-68,10,6.17945988138149
60,-68,12,5.74370536098493
60,-68,14,5.2845314154023
60,-68,16,4.81949107962573
60,-68,18,4.36327886901968
60,-68,20,3.92706290918211
60,-68,22,3.51834915457592
60,-68,24,3.14132685562039
60,-68,26,2.79756524134096
60,-68,28,2.48687020983445
60,-68,30,2.20809217727478
60,-68,32,1.95971673368031
60,-68,34,1.74015880801432
60,-68,36,1.54778618514305
60,-68,38,1.38077960574232
60,-68,40,1.23696679157076
60,-68,42,1.11374326122823
60,-68,44,1.00813298592463
60,-68,46,0.916976338098308
60,-68,48,0.837186660693494
60,-68,50,0.766001765857644
60,-68,52,0.701169774249571
60,-68,54,0.641037726073271
60,-68,56,0.584542352415618
60,-68,58,0.531125181796964
60,-68,60,0.480604709737217
60,-68,62,0.433037812164871
60,-68,64,0.38859491458949
60,-68,66,0.347463099461576
60,-68,68,0.309781765508745
60,-68,70,0.275608492329117
60,-68,72,0.244908862437273
60,-68,74,0.217562705641771
60,-68,76,0.193379728093579
60,-68,78,0.172118929534537
60,-68,80,0.153507940198986
60,-68,82,0.137260007141147
60,-68,84,0.123087626012596
60,-68,86,0.110712698579252
60,-68,88,0.0998736371001564
60,-68,90,0.0903301099201953
60,-68,92,0.0818662073616691
60,-68,94,0.0742927670497013
60,-68,96,0.067449474574555
60,-68,98,0.0612071683554081
60,-68,100,0.0554705297383948
60,-68,102,0.0501810264502191
60,-68,104,0.0453196003906327
60,-68,106,0.0409081705737739
60,-68,108,0.0370086164305652
60,-68,110,0.0337176221569156
60,-68,112,0.0311557557352142
60,-68,114,0.0294496121719685
60,-68,116,0.0287069317575775
60,-68,118,0.0289863640199153
60,-68,120,0.0302658246181209
60,-68,122,0.0324157199502254
60,-68,124,0.0351849123765222
60,-68,126,0.0382072077634375
60,-68,128,0.0410335459636645
60,-68,130,0.0431897435588016
60,-68,132,0.0442523978905396
60,-68,134,0.0439284274048461
60,-68,136,0.0421194949160229
60,-68,138,0.0389537583770761
60,-68,140,0.0347748379270596
60,-68,142,0.0300896347197835
60,-68,144,0.0254881612378211
60,-68,146,0.0215546319050209
60,-68,148,0.018786853660561
60,-68,150,0.0175323770379224
60,-68,152,0.0179413775896347
60,-68,154,0.0199349658085745
60,-68,156,0.0231956268235974
60,-68,158,0.0271971996118245
60,-68,160,0.0312926374557777
60,-68,162,0.0348591794455676
60,-68,164,0.0374660799057161
60,-68,166,0.0389991944998416
60,-68,168,0.03967516085017
60,-68,170,0.0399188587650181
60,-68,172,0.0401473310404898
60,-68,174,0.0405626372380579
60,-68,176,0.0410639589351039
60,-68,178,0.0413313428075144
60,-68,180,0.041037486142265
60,-66,0,7.36752269720022
60,-66,2,7.31165103651184
60,-66,4,7.15139469090168
60,-66,6,6.89648335168253
60,-66,8,6.56196532938807
60,-66,10,6.16646780202353
60,-66,12,5.73016929951429
60,-66,14,5.27280594117971
60,-66,16,4.81198696397131
60,-66,18,4.36201562058132
60,-66,20,3.93331998886477
60,-66,22,3.53250050029388
60,-66,24,3.16289836350669
60,-66,26,2.82549414843481
60,-66,28,2.51988641058963
60,-66,30,2.24510537298713
60,-66,32,2.0000948856337
60,-66,34,1.78382327575165
60,-66,36,1.59511206411897
60,-66,38,1.43235192045863
60,-66,40,1.29328211150722
60,-66,42,1.17495108419759
60,-66,44,1.07388538420963
60,-66,46,0.986412012176055
60,-66,48,0.90903382531892
60,-66,50,0.838756190392256
60,-66,52,0.773294968459399
60,-66,54,0.711141394220218
60,-66,56,0.651500094016068
60,-66,58,0.594141469100439
60,-66,60,0.539216755037465
60,-66,62,0.487077313663749
60,-66,64,0.438125740912388
60,-66,66,0.392711295354754
60,-66,68,0.351069964135142
60,-66,70,0.313301816147934
60,-66,72,0.279374990216185
60,-66,74,0.249145615793265
60,-66,76,0.222384806734455
60,-66,78,0.198806440928262
60,-66,80,0.178091950040816
60,-66,82,0.159910378688371
60,-66,84,0.143933400905226
60,-66,86,0.129845848439035
60,-66,88,0.117352734535995
60,-66,90,0.10618388721462
60,-66,92,0.0960972542968218
60,-66,94,0.086881788788615
60,-66,96,0.0783606101470596
60,-66,98,0.0703948759079179
60,-66,100,0.0628884793033906
60,-66,102,0.0557932935381129
60,-66,104,0.0491142009912949
60,-66,106,0.0429125906065967
60,-66,108,0.0373064418838175
60,-66,110,0.0324646698631374
60,-66,112,0.0285932895477314
60,-66,114,0.0259114370475788
60,-66,116,0.0246166250822806
60,-66,118,0.0248409670390022
60,-66,120,0.0266033629431344
60,-66,122,0.0297662619029245
60,-66,124,0.0340085522486079
60,-66,126,0.0388269400016069
60,-66,128,0.0435754102018536
60,-66,130,0.0475452389491089
60,-66,132,0.0500771853584465
60,-66,134,0.0506855193412862
60,-66,136,0.0491646829439494
60,-66,138,0.0456482383748291
60,-66,140,0.0405990700301548
60,-66,142,0.034728297431945
60,-66,144,0.028861975976758
60,-66,146,0.0237904805891363
60,-66,148,0.0201380130449385
60,-66,150,0.0182777200156675
60,-66,152,0.018298404254632
60,-66,154,0.0200135301443494
60,-66,156,0.0230009973990696
60,-66,158,0.0266715278646492
60,-66,160,0.030372087566026
60,-66,162,0.0335239364919187
60,-66,164,0.0357692285145547
60,-66,166,0.0370708913641817
60,-66,168,0.0377048107358897
60,-66,170,0.0381196467244214
60,-66,172,0.03870843913374
60,-66,174,0.0395984234730552
60,-66,176,0.0405751718960742
60,-66,178,0.0411953754729002
60,-66,180,0.041037486142265
60,-64,0,7.36752269720022
60,-64,2,7.31051357773659
60,-64,4,7.1475026607022
60,-64,6,6.88887676676394
60,-64,8,6.55060843280472
60,-64,10,6.15230620470424
60,-64,12,5.7149641621438
60,-64,14,5.25878415242556
60,-64,16,4.80138956793762
60,-64,18,4.35665283576632
60,-64,20,3.93424320870968
60,-64,22,3.53987531354556
60,-64,24,3.17610973737305
60,-64,26,2.84344748490365
60,-64,28,2.54140764632557
60,-64,30,2.26931285102465
60,-64,32,2.02662900853708
60,-64,34,1.81287289693929
60,-64,36,1.62724821338114
60,-64,38,1.4682416158863
60,-64,40,1.33338541660097
60,-64,42,1.21929610062
60,-64,44,1.12197755332859
60,-64,46,1.03728464004481
60,-64,48,0.961405092636779
60,-64,50,0.891235845310317
60,-64,52,0.824583465860337
60,-64,54,0.760179731421344
60,-64,56,0.697550884683887
60,-64,58,0.636802550630518
60,-64,60,0.57838272201072
60,-64,62,0.522870374670247
60,-64,64,0.470816519689343
60,-64,66,0.422645261748662
60,-64,68,0.37860876497043
60,-64,70,0.338782870942504
60,-64,72,0.303088391455141
60,-64,74,0.271324897838019
60,-64,76,0.243207269471133
60,-64,78,0.21839894706984
60,-64,80,0.19653895159474
60,-64,82,0.177261962648337
60,-64,84,0.160212113604605
60,-64,86,0.145051831452367
60,-64,88,0.131467249164334
60,-64,90,0.119171643835251
60,-64,92,0.107908146190145
60,-64,94,0.0974527082935863
60,-64,96,0.0876180378121991
60,-64,98,0.0782589033826415
60,-64,100,0.0692788581365043
60,-64,102,0.0606379808151489
60,-64,104,0.0523606687433245
60,-64,106,0.0445418373393757
60,-64,108,0.0373491471342111
60,-64,110,0.0310182370667312
60,-64,112,0.0258376423050707
60,-64,114,0.0221204629402373
60,-64,116,0.0201613114507968
60,-64,118,0.0201798937100118
60,-64,120,0.0222567647552156
60,-64,122,0.0262718043616556
60,-64,124,0.0318605253972891
60,-64,126,0.0384055380162863
60,-64,128,0.0450781726411511
60,-64,130,0.050936850515607
60,-64,132,0.0550744669901418
60,-64,134,0.0567897068669674
60,-64,136,0.0557424996514348
60,-64,138,0.0520487299116206
60,-64,140,0.0462791776627184
60,-64,142,0.0393526449429844
60,-64,144,0.0323462596010168
60,-64,146,0.0262741567039941
60,-64,148,0.0218959597417398
60,-64,150,0.0196027847605727
60,-64,152,0.0193971298140074
60,-64,154,0.0209504454520702
60,-64,156,0.0237055143984486
60,-64,158,0.0269959293802507
60,-64,160,0.0301714434439352
60,-64,162,0.032726107651015
60,-64,164,0.034413657517016
60,-64,166,0.03531021162886
60,-64,168,0.0357748090904533
60,-64,170,0.0362877348847101
60,-64,172,0.0372116537403874
60,-64,174,0.0385836819156279
60,-64,176,0.040057650554694
60,-64,178,0.0410509813783235
60,-64,180,0.041037486142265
60,-62,0,7.36752269720022
60,-62,2,7.30932993140764
60,-62,4,7.14342321907813
60,-62,6,6.88084855545871
60,-62,8,6.53849780070558
60,-62,10,6.13694394403294
60,-62,12,5.69796500864918
60,-62,14,5.24218463133647
60,-62,16,4.78719311658401
60,-62,18,4.3463968031856
60,-62,20,3.92870088020036
60,-62,22,3.53897328063574
60,-62,24,3.17908058169869
60,-62,26,2.8491654652241
60,-62,28,2.54879576191505
60,-62,30,2.27768752626404
60,-62,32,2.03587463051104
60,-62,34,1.82340297881799
60,-62,36,1.63978655615518
60,-62,38,1.48351478165133
60,-62,40,1.35183663884208
60,-62,42,1.24090841662055
60,-62,44,1.14624520385157
60,-62,46,1.06331901236813
60,-62,48,0.988123920645891
60,-62,50,0.917571194067623
60,-62,52,0.849653384775576
60,-62,54,0.783391304041988
60,-62,56,0.718627903152906
60,-62,58,0.655750929522217
60,-62,60,0.595417234520719
60,-62,62,0.538327646502788
60,-62,64,0.485074249982402
60,-62,66,0.436059855331277
60,-62,68,0.391475869426879
60,-62,70,0.351319467033624
60,-62,72,0.315431684158794
60,-62,74,0.283542070631964
60,-62,76,0.255310553792393
60,-62,78,0.230361700252985
60,-62,80,0.208309934254578
60,-62,82,0.188776371509727
60,-62,84,0.171398969917324
60,-62,86,0.155838010317153
60,-62,88,0.141778812330068
60,-62,90,0.128933295624011
60,-62,92,0.117041658270072
60,-62,94,0.105875125238555
60,-62,96,0.0952404279173606
60,-62,98,0.084986378986046
60,-62,100,0.0750125549415425
60,-62,102,0.0652796344463844
60,-62,104,0.0558203187415567
60,-62,106,0.046748967964908
60,-62,108,0.0382671751149175
60,-62,110,0.030661618237748
60,-62,112,0.0242899638745763
60,-62,114,0.0195507623969105
60,-62,116,0.0168346889644711
60,-62,118,0.0164576015407447
60,-62,120,0.0185808705769182
60,-62,122,0.0231308228960869
60,-62,124,0.0297355600614609
60,-62,126,0.0377015017986447
60,-62,128,0.0460508200764337
60,-62,130,0.0536319401038065
60,-62,132,0.0592979027058267
60,-62,134,0.0621244715518306
60,-62,136,0.061618310141413
60,-62,138,0.0578548793698879
60,-62,140,0.0514944255910153
60,-62,142,0.0436550241626259
60,-62,144,0.0356667503649596
60,-62,146,0.0287739253997459
60,-62,148,0.0238733239198782
60,-62,150,0.0213630363236171
60,-62,152,0.0211334603810339
60,-62,154,0.0226793938554425
60,-62,156,0.025276958748403
60,-62,158,0.0281666737588777
60,-62,160,0.0307078072377944
60,-62,162,0.0324949043570093
60,-62,164,0.0334325067332717
60,-62,166,0.0337480239421147
60,-62,168,0.0339101949787859
60,-62,170,0.0344411896346827
60,-62,172,0.0356685687314745
60,-62,174,0.0375248413195402
60,-62,176,0.0395141981959054
60,-62,178,0.0408988516713807
60,-62,180,0.041037486142265
60,-60,0,7.36752269720022
60,-60,2,7.30810498973439
60,-60,4,7.13917245133108
60,-60,6,6.87242344481533
60,-60,8,6.52565057508332
60,-60,10,6.12035804365251
60,-60,12,5.67906050812107
60,-60,14,5.22274822667846
60,-60,16,4.76892802532184
60,-60,18,4.33051188306506
60,-60,20,3.91565207270054
60,-60,22,3.52843069647848
60,-60,24,3.170127638601
60,-60,26,2.84066169554403
60,-60,28,2.53977977117182
60,-60,30,2.26768493001138
60,-60,32,2.02501456148924
60,-60,34,1.81232049743617
60,-60,36,1.62936587960106
60,-60,38,1.47457817018144
60,-60,40,1.34488911421754
60,-60,42,1.23601316037832
60,-60,44,1.14304854984223
60,-60,46,1.06119204675139
60,-60,48,0.986357716416436
60,-60,50,0.915560031151097
60,-60,52,0.847018940871241
60,-60,54,0.780028855761465
60,-60,56,0.714681455584296
60,-60,58,0.651540649608026
60,-60,60,0.591347740010149
60,-60,62,0.53480184498163
60,-60,64,0.482428660138856
60,-60,66,0.434527695092724
60,-60,68,0.391176416436386
60,-60,70,0.352267484900635
60,-60,72,0.317559005944729
60,-60,74,0.286723961133113
60,-60,76,0.25939124036551
60,-60,78,0.235175600069805
60,-60,80,0.213697028924194
60,-60,82,0.194591600754214
60,-60,84,0.177516379569257
60,-60,86,0.162150782553606
60,-60,88,0.148196373041015
60,-60,90,0.13537658226056
60,-60,92,0.123437459596786
60,-60,94,0.112150250961813
60,-60,96,0.101316372561173
60,-60,98,0.0907751213943534
60,-60,100,0.0804141692702951
60,-60,102,0.0701824475232822
60,-60,104,0.060104380550403
60,-60,106,0.05029353626106
60,-60,108,0.0409626649896142
60,-60,110,0.0324259405098838
60,-60,112,0.0250883002767048
60,-60,114,0.0194165934357053
60,-60,116,0.0158884218081405
60,-60,118,0.0149177501282714
60,-60,120,0.0167619483775725
60,-60,122,0.0214226171412276
60,-60,124,0.028560940776141
60,-60,126,0.0374546972735532
60,-60,128,0.0470246997672012
60,-60,130,0.0559497153777269
60,-60,132,0.0628691466185212
60,-60,134,0.0666444298983976
60,-60,136,0.066621016953038
60,-60,138,0.06281504533968
60,-60,140,0.0559545168474047
60,-60,142,0.0473396315571148
60,-60,144,0.0385440906266754
