"Freq [GHz]","Phi [deg]","Theta [deg]","GainTotal []"
4.5,140,112,0.135206886147486
4.5,140,114,0.111679930013693
4.5,140,116,0.090667678988888
4.5,140,118,0.0721142513791709
4.5,140,120,0.0559591570609016
4.5,140,122,0.042135780048241
4.5,140,124,0.0305698597832277
4.5,140,126,0.0211780414725343
4.5,140,128,0.0138665686547681
4.5,140,130,0.00853019195211373
4.5,140,132,0.00505136613789921
4.5,140,134,0.00329980280260835
4.5,140,136,0.00313243770598199
4.5,140,138,0.00439386020639107
4.5,140,140,0.00691723701080648
4.5,140,142,0.0105257441787837
4.5,140,144,0.0150345003894109
4.5,140,146,0.0202529717472027
4.5,140,148,0.0259877949047719
4.5,140,150,0.0320459422526912
4.5,140,152,0.0382381317312409
4.5,140,154,0.0443823658533197
4.5,140,156,0.0503074711269316
4.5,140,158,0.0558565013903937
4.5,140,160,0.0608898675053097
4.5,140,162,0.0652880619000249
4.5,140,164,0.0689538596848869
4.5,140,166,0.0718138980532715
4.5,140,168,0.0738195615395531
4.5,140,170,0.0749471310858437
4.5,140,172,0.0751971880714093
4.5,140,174,0.0745932985351777
4.5,140,176,0.0731800357220876
4.5,140,178,0.0710204288087939
4.5,140,180,0.0681929504192336
4.5,142,0,2.22951090171359
4.5,142,2,2.33446932939714
4.5,142,4,2.43444477916588
4.5,142,6,2.52838546107694
4.5,142,8,2.61529106365244
4.5,142,10,2.69423335554445
4.5,142,12,2.76437528512431
4.5,142,14,2.8249879530267
4.5,142,16,2.87546491268425
4.5,142,18,2.91533335852872
4.5,142,20,2.94426188504935
4.5,142,22,2.96206463548367
4.5,142,24,2.9687017992091
4.5,142,26,2.96427655449644
4.5,142,28,2.94902868122678
4.5,142,30,2.92332518039841
4.5,142,32,2.88764832894468
4.5,142,34,2.84258166621133
4.5,142,36,2.78879445066103
4.5,142,38,2.72702514182696
4.5,142,40,2.65806445452573
4.5,142,42,2.58273850240972
4.5,142,44,2.50189249959388
4.5,142,46,2.41637542648201
4.5,142,48,2.32702599350468
4.5,142,50,2.23466015873392
4.5,142,52,2.14006037646187
4.5,142,54,2.04396667754349
4.5,142,56,1.94706961169318
4.5,142,58,1.85000501935138
4.5,142,60,1.7533505478068
4.5,142,62,1.65762378384705
4.5,142,64,1.56328184352948
4.5,142,66,1.47072223836046
4.5,142,68,1.38028482544372
4.5,142,70,1.29225464587773
4.5,142,72,1.20686545951172
4.5,142,74,1.12430379367985
4.5,142,76,1.04471333728922
4.5,142,78,0.968199528282565
4.5,142,80,0.894834200805386
4.5,142,82,0.824660177324749
4.5,142,84,0.757695709610468
4.5,142,86,0.693938690233752
4.5,142,88,0.63337057259257
4.5,142,90,0.575959952144773
4.5,142,92,0.521665774386956
4.5,142,94,0.470440146162441
4.5,142,96,0.422230736229325
4.5,142,98,0.376982758867764
4.5,142,100,0.334640540912366
4.5,142,102,0.295148678254139
4.5,142,104,0.25845279287312
4.5,142,106,0.224499906135487
4.5,142,108,0.193238448688081
4.5,142,110,0.16461793203313
4.5,142,112,0.13858831192932
4.5,142,114,0.115099079228388
4.5,142,116,0.0940981196177611
4.5,142,118,0.0755303899020583
4.5,142,120,0.0593364647225843
4.5,142,122,0.0454510136893887
4.5,142,124,0.033801274400895
4.5,142,126,0.024305591293666
4.5,142,128,0.0168720931922617
4.5,142,130,0.0113975832913459
4.5,142,132,0.00776671359583089
4.5,142,134,0.00585151113297807
4.5,142,136,0.00551131521034071
4.5,142,138,0.00659317346435671
4.5,142,140,0.00893272946980746
4.5,142,142,0.0123556165416209
4.5,142,144,0.0166793515959819
4.5,142,146,0.0217157003436523
4.5,142,148,0.0272734616980914
4.5,142,150,0.0331615963207659
4.5,142,152,0.0391926030486067
4.5,142,154,0.0451860289461797
4.5,142,156,0.0509719852285209
4.5,142,158,0.0563945334706369
4.5,142,160,0.0613148052417154
4.5,142,162,0.0656137240924887
4.5,142,164,0.0691942117597976
4.5,142,166,0.0719827801313495
4.5,142,168,0.0739304360540888
4.5,142,170,0.0750128561492659
4.5,142,172,0.0752298217330696
4.5,142,174,0.0746039378038792
4.5,142,176,0.0731786928094521
4.5,142,178,0.0710159455602645
4.5,142,180,0.0681929504192334
4.5,144,0,2.22951090171359
4.5,144,2,2.33414825791539
4.5,144,4,2.43376121383654
4.5,144,6,2.52730157999397
4.5,144,8,2.61377360164119
4.5,144,10,2.6922544644691
4.5,144,12,2.76191327189046
4.5,144,14,2.82202787371723
4.5,144,16,2.87199900683351
4.5,144,18,2.91136131358698
4.5,144,20,2.93979092729556
4.5,144,22,2.95710944969889
4.5,144,24,2.96328428504369
4.5,144,26,2.95842543241627
4.5,144,28,2.94277896502575
4.5,144,30,2.91671753640066
4.5,144,32,2.88072834413493
4.5,144,34,2.83539904863109
4.5,144,36,2.78140218555008
4.5,144,38,2.71947862627195
4.5,144,40,2.65042063193248
4.5,144,42,2.57505501608991
4.5,144,44,2.49422688230773
4.5,144,46,2.4087843400593
4.5,144,48,2.3195645298203
4.5,144,50,2.22738121046757
4.5,144,52,2.13301408333176
4.5,144,54,2.03719995115491
4.5,144,56,1.94062573984741
4.5,144,58,1.84392334866073
4.5,144,60,1.74766624178011
4.5,144,62,1.65236765225459
4.5,144,64,1.55848023781999
4.5,144,66,1.46639700717111
4.5,144,68,1.37645332379156
4.5,144,70,1.28892979142066
4.5,144,72,1.20405582928669
4.5,144,74,1.12201375493235
4.5,144,76,1.04294320636877
4.5,144,78,0.966945752061001
4.5,144,80,0.894089555647398
4.5,144,82,0.824413981275114
4.5,144,84,0.757934044132042
4.5,144,86,0.694644628510938
4.5,144,88,0.634524412084287
4.5,144,90,0.577539449709514
4.5,144,92,0.523646382893053
4.5,144,94,0.472795252024326
4.5,144,96,0.424931897762731
4.5,144,98,0.379999945722949
4.5,144,100,0.33794237511635
4.5,144,102,0.298702677564391
4.5,144,104,0.262225617212179
4.5,144,106,0.228457607836982
4.5,144,108,0.19734672714009
4.5,144,110,0.168842393058131
4.5,144,112,0.142894731896926
4.5,144,114,0.119453673466681
4.5,144,116,0.0984678141833013
4.5,144,118,0.0798830952031374
4.5,144,120,0.0636413488839123
4.5,144,122,0.0496787729217763
4.5,144,124,0.0379243970225511
4.5,144,126,0.0282986114695382
4.5,144,128,0.0207118299459595
4.5,144,130,0.0150633599337189
4.5,144,132,0.0112405524387013
4.5,144,134,0.00911829824806558
4.5,144,136,0.00855893008116128
4.5,144,138,0.00941257868660436
4.5,144,140,0.0115180161996529
4.5,144,142,0.0147040021778158
4.5,144,144,0.0187911272050324
4.5,144,146,0.023594126578416
4.5,144,148,0.0289246133851883
4.5,144,150,0.0345941574527405
4.5,144,152,0.0404176155507518
4.5,144,154,0.0462166002217948
4.5,144,156,0.0518229610385236
4.5,144,158,0.057082144088787
4.5,144,160,0.0618562939620389
4.5,144,162,0.0660269679754459
4.5,144,164,0.0694973449268144
4.5,144,166,0.0721938299113567
4.5,144,168,0.0740669818323764
4.5,144,170,0.0750917198766964
4.5,144,172,0.0752667977586807
4.5,144,174,0.0746135680588093
4.5,144,176,0.0731740914806272
4.5,144,178,0.0710086753515469
4.5,144,180,0.0681929504192333
4.5,146,0,2.22951090171359
4.5,146,2,2.33369256811394
4.5,146,4,2.43280051594594
4.5,146,6,2.52579199759683
4.5,146,8,2.6116778290321
4.5,146,10,2.68954274958451
4.5,146,12,2.75856422316779
4.5,146,14,2.81802906763447
4.5,146,16,2.86734738061069
4.5,146,18,2.90606333565474
4.5,146,20,2.93386254622669
4.5,146,22,2.95057582995414
4.5,146,24,2.95617934475477
4.5,146,26,2.95079120423512
4.5,146,28,2.9346648056159
4.5,146,30,2.90817921332234
4.5,146,32,2.87182703065949
4.5,146,34,2.82620025746688
4.5,146,36,2.7719746716922
4.5,146,38,2.70989328737343
4.5,146,40,2.64074943193782
4.5,146,42,2.5653699545939
4.5,146,44,2.48459902842347
4.5,146,46,2.39928294570729
4.5,146,48,2.3102562334711
4.5,146,50,2.21832933864117
4.5,146,52,2.12427805370054
4.5,146,54,2.02883477800526
4.5,146,56,1.93268163998609
4.5,146,58,1.83644544363626
4.5,146,60,1.74069435053182
4.5,146,62,1.64593616698939
4.5,146,64,1.55261807502007
4.5,146,66,1.46112762511571
4.5,146,68,1.37179479778826
4.5,146,70,1.28489493803745
4.5,146,72,1.20065237120746
4.5,146,74,1.11924451857931
4.5,146,76,1.04080634510046
4.5,146,78,0.96543498852517
4.5,146,80,0.893194437707445
4.5,146,82,0.824120146804348
4.5,146,84,0.758223490854409
4.5,146,86,0.695495985934801
4.5,146,88,0.635913213406306
4.5,146,90,0.57943840234024
4.5,146,92,0.526025636958803
4.5,146,94,0.475622666817858
4.5,146,96,0.428173306636821
4.5,146,98,0.383619420336876
4.5,146,100,0.341902490247822
4.5,146,102,0.302964777882871
4.5,146,104,0.266750087469799
4.5,146,106,0.23320414786827
4.5,146,108,0.20227463287161
4.5,146,110,0.173910844416332
4.5,146,112,0.14806308807242
4.5,146,114,0.124681775454131
4.5,146,116,0.103716293880367
4.5,146,118,0.0851136896355645
4.5,146,120,0.0688172173475112
4.5,146,122,0.0547648140209862
4.5,146,124,0.0428875617695965
4.5,146,126,0.0331082078224693
4.5,146,128,0.0253398134468035
4.5,146,130,0.0194846045013012
4.5,146,132,0.0154330949178469
4.5,146,134,0.0130635500610232
4.5,146,136,0.0122418493087137
4.5,146,138,0.0128217961604829
4.5,146,140,0.0146459097410248
4.5,146,142,0.0175467139834841
4.5,146,144,0.0213485205635221
4.5,146,146,0.0258696795749539
4.5,146,148,0.0309252489912928
4.5,146,150,0.036330011336634
4.5,146,152,0.041901745014125
4.5,146,154,0.0474646397751295
4.5,146,156,0.0528527321673407
4.5,146,158,0.0579132286261251
4.5,146,160,0.0625095820576098
4.5,146,162,0.0665241928365798
4.5,146,164,0.0698606172137336
4.5,146,166,0.0724451848362476
4.5,146,168,0.074227951604774
4.5,146,170,0.0751829431577706
4.5,146,172,0.0753076762713372
4.5,146,174,0.0746219785216422
4.5,146,176,0.073166158695741
4.5,146,178,0.0709986097079149
4.5,146,180,0.0681929504192332
4.5,148,0,2.22951090171359
4.5,148,2,2.33310291335036
4.5,148,4,2.43156424764136
4.5,148,6,2.52385942818356
4.5,148,8,2.60900783713858
4.5,148,10,2.68610387973789
4.5,148,12,2.7543355563926
4.5,148,14,2.81300083812299
4.5,148,16,2.86152132348457
4.5,148,18,2.89945276099222
4.5,148,20,2.92649214446369
4.5,148,22,2.94248122299262
4.5,148,24,2.94740640520958
4.5,148,26,2.94139517190094
4.5,148,28,2.92470923522213
4.5,148,30,2.89773479086698
4.5,148,32,2.86097029707729
4.5,148,34,2.81501227819704
4.5,148,36,2.76053968904752
4.5,148,38,2.69829738971681
4.5,148,40,2.62907926981813
4.5,148,42,2.55371152947231
4.5,148,44,2.47303657471639
4.5,148,46,2.38789792184608
4.5,148,48,2.29912643276078
4.5,148,50,2.20752812607735
4.5,148,52,2.11387373071899
4.5,148,54,2.01889007348965
4.5,148,56,1.92325332280296
4.5,148,58,1.82758404952126
4.5,148,60,1.73244401430771
4.5,148,62,1.63833454981901
4.5,148,64,1.54569637563655
4.5,148,66,1.45491066366475
4.5,148,68,1.36630116099779
4.5,148,70,1.28013717482944
4.5,148,72,1.19663722852067
4.5,148,74,1.11597320801801
4.5,148,76,1.03827483200875
4.5,148,78,0.963634296159695
4.5,148,80,0.892110960301463
4.5,148,82,0.823735966447176
4.5,148,84,0.758516694222218
4.5,148,86,0.696440977976184
4.5,148,88,0.637481026088438
4.5,148,90,0.581596997481348
4.5,148,92,0.528740202995916
4.5,148,94,0.478855910073461
4.5,148,96,0.431885738244265
4.5,148,98,0.387769640453923
4.5,148,100,0.346447471523786
4.5,148,102,0.307860150342042
4.5,148,104,0.271950427028269
4.5,148,106,0.238663270610502
4.5,148,108,0.207945896976726
4.5,148,110,0.179747461243901
4.5,148,112,0.154018443398182
4.5,148,114,0.130709761195677
4.5,148,116,0.10977164988348
4.5,148,118,0.0911523542205195
4.5,148,120,0.0747966843634896
4.5,148,122,0.0606444931538936
4.5,148,124,0.0486291378282439
4.5,148,126,0.0386759937305338
4.5,148,128,0.0307010907391081
4.5,148,130,0.0246099443131663
4.5,148,132,0.0202966518189724
4.5,148,134,0.0176433206746537
4.5,148,136,0.0165198875245995
4.5,148,138,0.0167843769425693
4.5,148,140,0.0182836340845003
4.5,148,142,0.0208545485137647
4.5,148,144,0.0243257665973514
4.5,148,146,0.0285198681654884
4.5,148,148,0.0332559605158197
4.5,148,150,0.0383526204938894
4.5,148,152,0.0436310945905647
4.5,148,154,0.0489186491071401
4.5,148,156,0.0540519487437953
4.5,148,158,0.0588803336074428
4.5,148,160,0.0632688624965348
4.5,148,162,0.0671009949431564
4.5,148,164,0.0702807960012155
4.5,148,166,0.0727345658321819
4.5,148,168,0.0744118199640559
4.5,148,170,0.0752855744653896
4.5,148,172,0.075351921609536
4.5,148,174,0.0746289140807951
4.5,148,176,0.0731548074514652
4.5,148,178,0.0709857396215971
4.5,148,180,0.0681929504192333
4.5,150,0,2.22951090171359
4.5,150,2,2.33238012676885
4.5,150,4,2.4300543711703
4.5,150,6,2.52150724105694
4.5,150,8,2.60576865467909
4.5,150,10,2.68194476308473
4.5,150,12,2.74923624111627
4.5,150,14,2.80695435545072
4.5,150,16,2.85453429975384
4.5,150,18,2.89154539307406
4.5,150,20,2.9176978606221
4.5,150,22,2.93284604939743
4.5,150,24,2.93698806761628
4.5,150,26,2.93026196948761
4.5,150,28,2.9129387289987
4.5,150,30,2.88541235234911
4.5,150,32,2.84818756408036
4.5,150,34,2.80186556380137
4.5,150,36,2.74712838725517
4.5,150,38,2.68472241736719
4.5,150,40,2.61544157930165
4.5,150,42,2.54011072103303
4.5,150,44,2.45956963101499
4.5,150,46,2.37465808127872
4.5,150,48,2.28620221206967
4.5,150,50,2.19500249726527
4.5,150,52,2.10182345235429
4.5,150,54,2.00738517226844
4.5,150,56,1.91235671777553
4.5,150,58,1.81735130870204
4.5,150,60,1.72292323144558
4.5,150,62,1.62956632785444
4.5,150,64,1.5377139027408
4.5,150,66,1.44773986766079
4.5,150,68,1.35996092831341
4.5,150,70,1.27463962084281
4.5,150,72,1.19198800714357
4.5,150,74,1.11217184954649
4.5,150,76,1.03531509958714
4.5,150,78,0.961504552594362
4.5,150,80,0.890794538375826
4.5,150,82,0.82321153729015
4.5,150,84,0.75875862963463
4.5,150,86,0.69741970389893
4.5,150,88,0.639163365580875
4.5,150,90,0.583946502652863
4.5,150,92,0.53171747628474
4.5,150,94,0.482418916084478
4.5,150,96,0.435990108033378
4.5,150,98,0.392368970673621
4.5,150,100,0.351493621217035
4.5,150,102,0.313303538384735
4.5,150,104,0.277740333270373
4.5,150,106,0.244748143650161
4.5,150,108,0.214273671218971
4.5,150,110,0.186265885447452
4.5,150,112,0.160675422304151
4.5,150,114,0.137453711068412
4.5,150,116,0.116551867888548
4.5,150,118,0.0979194005354916
4.5,150,120,0.0815027747877224
4.5,150,122,0.0672438987847383
4.5,150,124,0.055078587141559
4.5,150,126,0.04493507118892
4.5,150,128,0.0367326249050334
4.5,150,130,0.0303803774252241
4.5,150,132,0.0257763819612565
4.5,150,134,0.0228070070965874
4.5,150,136,0.0213467094146525
4.5,150,138,0.021258236081322
4.5,150,140,0.0223932923470482
4.5,150,142,0.0245936921895498
4.5,150,144,0.0276929909578994
4.5,150,146,0.031518577623418
4.5,150,148,0.0358941820403967
4.5,150,150,0.0406427306086137
4.5,150,152,0.0455894631773153
4.5,150,154,0.0505652062538151
4.5,150,156,0.0554096838520432
4.5,150,158,0.0599747387649079
4.5,150,160,0.0641273345517086
4.5,150,162,0.0677522126460985
4.5,150,164,0.070754089855479
4.5,150,166,0.0730592988387495
4.5,150,168,0.0746167971643968
4.5,150,170,0.0753984980935173
4.5,150,172,0.0753989067797869
4.5,150,174,0.0746340773582833
4.5,150,176,0.0731399375122167
4.5,150,178,0.0709700556840602
4.5,150,180,0.0681929504192334
4.5,152,0,2.22951090171359
4.5,152,2,2.33152521972631
4.5,152,4,2.42827324427337
4.5,152,6,2.51873945150683
4.5,152,8,2.60196623309603
4.5,152,10,2.67707352564817
4.5,152,12,2.74327676988596
4.5,152,14,2.79990261927835
4.5,152,16,2.84640190205986
4.5,152,18,2.88235944678356
4.5,152,20,2.90750050400278
4.5,152,22,2.92169362876813
4.5,152,24,2.9249500233517
4.5,152,26,2.91741947002804
4.5,152,28,2.89938310343277
4.5,152,30,2.87124337547912
4.5,152,32,2.83351164876198
4.5,152,34,2.78679391396023
4.5,152,36,2.73177516161571
4.5,152,38,2.66920294895323
4.5,152,40,2.59987068959321
4.5,152,42,2.52460116071444
4.5,152,44,2.4442306719311
4.5,152,46,2.35959427689981
4.5,152,48,2.27151233676711
4.5,152,50,2.18077866827036
4.5,152,52,2.0881504325974
4.5,152,54,1.9943398474906
4.5,152,56,1.90000773742822
4.5,152,58,1.80575887720488
4.5,152,60,1.71213903431755
4.5,152,62,1.61963357600029
4.5,152,64,1.52866747766648
4.5,152,66,1.43960655050455
4.5,152,68,1.35275969620216
4.5,152,70,1.26838199510763
4.5,152,72,1.1866784392529
4.5,152,74,1.10780813214798
4.5,152,76,1.03188879170981
4.5,152,78,0.959001409782706
4.5,152,80,0.889194940251803
4.5,152,82,0.822490906721202
4.5,152,84,0.758887839291572
4.5,152,86,0.698365467488969
4.5,152,88,0.640888612417885
4.5,152,90,0.586410735464071
4.5,152,92,0.534877113238815
4.5,152,94,0.486227618952188
4.5,152,96,0.4403990991518
4.5,152,98,0.397327341972921
4.5,152,100,0.356948638980493
4.5,152,102,0.319200947643741
4.5,152,104,0.284024665783172
4.5,152,106,0.251363033273373
4.5,152,108,0.221162180153013
4.5,152,110,0.193370844321465
4.5,152,112,0.167939786366231
4.5,152,114,0.144820933870168
4.5,152,116,0.123966292811261
4.5,152,118,0.105326669316918
4.5,152,120,0.088850250899202
4.5,152,122,0.0744811021116117
4.5,152,124,0.0621576349784369
4.5,152,126,0.0518111191267143
4.5,152,128,0.0433642998191206
4.5,152,130,0.0367301935413686
4.5,152,132,0.0318111299511714
4.5,152,134,0.0284981054138866
4.5,152,136,0.0266705066986307
4.5,152,138,0.0261962534984521
4.5,152,140,0.026932395264603
4.5,152,142,0.0287261816212799
4.5,152,144,0.031416606804159
4.5,152,146,0.0348364078354884
4.5,152,148,0.0388144744272362
4.5,152,150,0.0431786069963807
4.5,152,152,0.0477585389169281
4.5,152,154,0.0523891215083568
4.5,152,156,0.0569135565183735
4.5,152,158,0.0611865521110046
4.5,152,160,0.0650772754968707
4.5,152,162,0.0684719788970068
4.5,152,164,0.0712761856804716
4.5,152,166,0.0734163399932221
4.5,152,168,0.0748408452955296
4.5,152,170,0.0755204438304279
4.5,152,172,0.0754479186925715
4.5,152,174,0.074637131142048
4.5,152,176,0.0731214362700707
4.5,152,178,0.0709515482406458
4.5,152,180,0.0681929504192337
4.5,154,0,2.22951090171359
4.5,154,2,2.3305393799255
4.5,154,4,2.42622361481246
4.5,154,6,2.51556071042093
4.5,154,8,2.59760742981463
4.5,154,10,2.67149948710682
4.5,154,12,2.73646912567988
4.5,154,14,2.79186041710695
4.5,154,16,2.83714180045511
4.5,154,18,2.87191548794241
4.5,154,20,2.89592348464101
4.5,154,22,2.90905010055085
4.5,154,24,2.91132096602951
4.5,154,26,2.90289868947324
4.5,154,28,2.88407541305579
4.5,154,30,2.85526262292184
4.5,154,32,2.81697865038864
4.5,154,34,2.7698343577248
4.5,154,36,2.71451753471941
4.5,154,38,2.65177654074479
4.5,154,40,2.5824037128804
4.5,154,42,2.50721902653432
4.5,154,44,2.42705444433415
4.5,154,46,2.34273932586242
4.5,154,48,2.255087199316
4.5,154,50,2.16488412056799
4.5,154,52,2.07287876930528
4.5,154,54,1.97977435932809
4.5,154,56,1.88622237353708
4.5,154,58,1.79281807571241
4.5,154,60,1.70009770231278
4.5,154,62,1.60853719890909
4.5,154,64,1.51855233761978
4.5,154,66,1.43050003361142
4.5,154,68,1.34468066953379
4.5,154,70,1.26134123554101
4.5,154,72,1.18067909799311
4.5,154,74,1.10284622063736
4.5,154,76,1.02795367664717
4.5,154,78,0.956076307037291
4.5,154,80,0.887257399500393
4.5,154,82,0.821513280612496
4.5,154,84,0.75883773281052
4.5,154,86,0.699206164926655
4.5,154,88,0.64257948092928
4.5,154,90,0.588907605602065
4.5,154,92,0.538132638078823
4.5,154,94,0.490191614460458
4.5,154,96,0.445018869297741
4.5,154,98,0.402547992737556
4.5,154,100,0.362713385866157
4.5,154,102,0.325451421541303
4.5,154,104,0.290701222099132
4.5,154,106,0.258405069057574
4.5,154,108,0.228508463596447
4.5,154,110,0.200959860412805
4.5,154,112,0.175710101707859
4.5,154,114,0.152711582666302
4.5,154,116,0.131917184864401
4.5,154,118,0.113279019523053
4.5,154,120,0.0967470282440882
4.5,154,122,0.0822674945763739
4.5,154,124,0.0697815251093046
4.5,154,126,0.0592235633680593
4.5,154,128,0.0505200031183446
4.5,154,130,0.0435879692847794
4.5,154,132,0.0383343340645698
4.5,154,134,0.0346550325462652
4.5,154,136,0.0324347358871205
4.5,154,138,0.0315469306658627
4.5,154,140,0.0318544403933726
4.5,154,142,0.0332104095259573
4.5,154,144,0.0354597521097182
4.5,154,146,0.0384410470505974
4.5,154,148,0.0419888408342601
4.5,154,150,0.0459362973796764
4.5,154,152,0.0501181147965143
4.5,154,154,0.0543736113815339
4.5,154,156,0.0585498694535986
4.5,154,158,0.0625048166841305
4.5,154,160,0.0661101213014073
4.5,154,162,0.0692537804969197
4.5,154,164,0.0718422907286929
4.5,154,166,0.0738023041714688
4.5,154,168,0.0750816966513793
4.5,154,170,0.0756499979659768
4.5,154,172,0.0754981641306819
4.5,154,174,0.0746377011620832
4.5,154,176,0.0730991797264818
4.5,154,178,0.0709302075664292
4.5,154,180,0.068192950419234
4.5,156,0,2.22951090171359
4.5,156,2,2.32942396926068
4.5,156,4,2.42390861465245
4.5,156,6,2.51197629256208
4.5,156,8,2.59269998950471
4.5,156,10,2.66523313390267
4.5,156,12,2.72882674602156
4.5,156,14,2.78284427886544
4.5,156,16,2.82677368723101
4.5,156,18,2.86023636842976
4.5,156,20,2.8829927390286
4.5,156,22,2.89494434091235
4.5,156,24,2.89613250029307
4.5,156,26,2.88673368837732
4.5,156,28,2.86705184620094
4.5,156,30,2.837508033527
4.5,156,32,2.79862783875095
4.5,156,34,2.75102704092147
4.5,156,36,2.69539604516898
4.5,156,38,2.63248361934272
4.5,156,40,2.56308044407292
4.5,156,42,2.48800295343948
4.5,156,44,2.40807789238352
4.5,156,46,2.32412795389311
4.5,156,48,2.23695878799428
4.5,156,50,2.14734759979111
4.5,156,52,2.05603347903847
4.5,156,54,1.96370953233321
4.5,156,56,1.87101682370159
4.5,156,58,1.77854007218712
4.5,156,60,1.6868050073523
4.5,156,62,1.5962772460763
4.5,156,64,1.50736252673222
4.5,156,66,1.4204081193249
4.5,156,68,1.33570522162324
4.5,156,70,1.25349215060094
4.5,156,72,1.17395814429977
4.5,156,74,1.09724760016745
4.5,156,76,1.02346459062463
4.5,156,78,0.952677513790987
4.5,156,80,0.884923755787681
4.5,156,82,0.820214259840529
4.5,156,84,0.758537915726315
4.5,156,86,0.699865700317718
4.5,156,88,0.644154515658417
4.5,156,90,0.591350684879522
4.5,156,92,0.541393078243958
4.5,156,94,0.494215851699264
4.5,156,96,0.449750788659069
4.5,156,98,0.407929242528106
4.5,156,100,0.36868368300045
4.5,156,102,0.331948853695915
4.5,156,104,0.297662552567868
4.5,156,106,0.265766050023356
4.5,156,108,0.23620416312432
4.5,156,110,0.208925007825853
4.5,156,112,0.183879455135898
4.5,156,114,0.161020321462018
4.5,156,116,0.140301328274951
4.5,156,118,0.121675871506238
4.5,156,120,0.105095646655457
4.5,156,122,0.0905091811658298
4.5,156,124,0.0778603309033926
4.5,156,126,0.0670868021395133
4.5,156,128,0.0581187638316627
4.5,156,130,0.050877616739886
4.5,156,132,0.0452749855321065
4.5,156,134,0.0412119970939208
4.5,156,136,0.0385789024320416
4.5,156,138,0.0372550906421435
4.5,156,140,0.0371095313708192
4.5,156,142,0.0380016672108105
4.5,156,144,0.0397827599258381
4.5,156,146,0.0422976749325
4.5,156,148,0.0453870679138924
4.5,156,150,0.0488899168276716
4.5,156,152,0.0526463230549816
4.5,156,154,0.0565004882301485
4.5,156,156,0.0603037595836069
4.5,156,158,0.0639176274947672
4.5,156,160,0.0672165552514555
4.5,156,162,0.0700905233198733
4.5,156,164,0.0724471789564891
4.5,156,166,0.0742134965523932
4.5,156,168,0.0753368740899344
4.5,156,170,0.0757856155183824
4.5,156,172,0.0755487763921838
4.5,156,174,0.0746353791857206
4.5,156,176,0.0730730335879425
4.5,156,178,0.0709060240620059
4.5,156,180,0.0681929504192344
4.5,158,0,2.22951090171359
4.5,158,2,2.3281805213817
4.5,158,4,2.42133175281674
4.5,158,6,2.50799208355329
4.5,158,8,2.58725252341249
4.5,158,10,2.65828608976571
4.5,158,12,2.7203644839007
4.5,158,14,2.77287242779787
4.5,158,16,2.81531921770058
4.5,158,18,2.84734715712642
4.5,158,20,2.8687366517932
4.5,158,22,2.87940787600283
4.5,158,24,2.87941904775414
4.5,158,26,2.86896147182526
4.5,158,28,2.84835162044046
4.5,158,30,2.81802061500415
4.5,158,32,2.77850154602436
4.5,158,34,2.73041511939182
4.5,158,36,2.6744541446726
4.5,158,38,2.61136738541952
4.5,158,40,2.54194327434839
4.5,158,42,2.46699396021546
4.5,158,44,2.38734010179046
4.5,158,46,2.30379676133978
4.5,158,48,2.217160679605
4.5,158,50,2.1281991403985
4.5,158,52,2.03764055935749
4.5,158,54,1.94616686133955
4.5,158,56,1.85440764704369
4.5,158,58,1.76293609367013
4.5,158,60,1.67226648807306
4.5,158,62,1.5828532545426
4.5,158,64,1.49509131311768
4.5,158,66,1.40931758772276
4.5,158,68,1.32581347559492
4.5,158,70,1.24480808929619
4.5,158,72,1.16648208879702
4.5,158,74,1.09097193230164
4.5,158,76,1.01837438931342
4.5,158,78,0.948751176635547
4.5,158,80,0.882133596430459
4.5,158,82,0.818527074144944
4.5,158,84,0.757915512257094
4.5,158,86,0.700265392812416
4.5,158,88,0.645529577169982
4.5,158,90,0.593650765024103
4.5,158,92,0.544564586501363
4.5,158,94,0.498202310983293
4.5,158,96,0.454493164401188
4.5,158,98,0.413366253301063
4.5,158,100,0.374752099248684
4.5,158,102,0.338583791436152
4.5,158,104,0.30479776897442
4.5,158,106,0.273334247615863
4.5,158,108,0.244137308828465
4.5,158,110,0.217154672478519
4.5,158,112,0.192337178056414
4.5,158,114,0.169638003515738
4.5,158,116,0.149011655425812
4.5,158,118,0.130412769210561
4.5,158,120,0.11379476361938
4.5,158,122,0.0991083990144999
4.5,158,124,0.0863002942451808
4.5,158,126,0.0753114614203877
4.5,158,128,0.0660759213437844
4.5,158,130,0.0585194642665049
4.5,158,132,0.0525586204788457
4.5,158,134,0.0480999026803912
4.5,158,136,0.0450393767027528
4.5,158,138,0.0432626088001574
4.5,158,140,0.0426450263252673
4.5,158,142,0.0430527143215541
4.5,158,144,0.0443436537562658
4.5,158,146,0.046369388378626
4.5,158,148,0.0489770873159982
4.5,158,150,0.0520119504957757
4.5,158,152,0.0553198849122125
4.5,158,154,0.0587503628178397
4.5,158,156,0.0621593592636408
4.5,158,158,0.0654122570903025
4.5,158,160,0.068386603339708
4.5,158,162,0.0709746026907282
4.5,158,164,0.073085241164134
4.5,158,166,0.0746459468418285
4.5,158,168,0.0756037131613879
4.5,158,170,0.0759256335544033
4.5,158,172,0.0755988225441478
4.5,158,174,0.0746297264047163
4.5,158,176,0.0730428544668007
4.5,158,178,0.0708789884677593
4.5,158,180,0.0681929504192349
